Price,Close,High,Low,Open,Volume
Ticker,ARM,ARM,ARM,ARM,ARM
Date,,,,,
2025-04-29,111.6500015258789,113.59100341796875,111.48999786376953,112.5999984741211,1954000
2025-04-30,114.05000305175781,114.23999786376953,107.54000091552734,108.59500122070312,3737400
2025-05-01,115.4000015258789,119.57099914550781,115.2300033569336,117.0,6993600
2025-05-02,123.2699966430664,123.9800033569336,118.45999908447266,118.56999969482422,5132000
2025-05-05,121.94999694824219,123.43000030517578,120.5,121.08999633789062,3525200
2025-05-06,122.44000244140625,123.58000183105469,118.0,118.0,4236100
2025-05-07,124.19000244140625,124.44000244140625,120.19000244140625,123.1050033569336,8972600
2025-05-08,116.5199966430664,119.80000305175781,114.33000183105469,119.19499969482422,15725300
2025-05-09,115.80000305175781,118.81999969482422,114.80000305175781,117.55999755859375,5364800
2025-05-12,124.80999755859375,125.44999694824219,121.30000305175781,121.63500213623047,7552600
2025-05-13,126.68000030517578,128.89999389648438,124.19999694824219,125.0,7630700
2025-05-14,133.4499969482422,134.97000122070312,128.80999755859375,128.97000122070312,8876000
2025-05-15,133.07000732421875,135.17999267578125,129.0,133.0050048828125,5357900
2025-05-16,135.9600067138672,136.14999389648438,132.89999389648438,133.35000610351562,4789900
2025-05-19,132.0500030517578,133.27999877929688,129.52999877929688,130.35499572753906,4195600
2025-05-20,131.0399932861328,132.0399932861328,129.6999969482422,131.83999633789062,3108500
2025-05-21,130.4499969482422,135.33999633789062,128.60000610351562,128.9199981689453,4810100
2025-05-22,129.27999877929688,131.13900756835938,128.95799255371094,129.60000610351562,2366200
2025-05-23,127.18000030517578,127.66000366210938,124.9000015258789,126.13999938964844,2966800
2025-05-27,133.9600067138672,135.99000549316406,129.72999572753906,130.0500030517578,5507500
2025-05-28,135.5399932861328,138.5,133.9499969482422,134.8249969482422,5937400
2025-05-29,128.10000610351562,138.58999633789062,126.75,138.5,7425900
2025-05-30,124.54000091552734,127.80000305175781,121.55999755859375,127.61000061035156,5786600
2025-06-02,126.05500030517578,127.4800033569336,123.58799743652344,124.80000305175781,3297500
2025-06-03,128.77999877929688,130.63999938964844,126.93000030517578,127.52999877929688,3445700
2025-06-04,130.36000061035156,130.68499755859375,127.33000183105469,129.39999389648438,2473400
2025-06-05,129.5500030517578,134.25,128.49000549316406,131.08999633789062,3549800
2025-06-06,133.11000061035156,135.16000366210938,129.92999267578125,129.92999267578125,3212500
2025-06-09,138.61000061035156,141.32000732421875,134.82000732421875,135.0,6864600
2025-06-10,140.6300048828125,141.5800018310547,135.8699951171875,138.8000030517578,4544100
2025-06-11,140.3800048828125,144.3000030517578,138.9409942626953,140.99000549316406,3594100
2025-06-12,138.6199951171875,140.6300048828125,137.2100067138672,137.44000244140625,3244800
2025-06-13,135.5500030517578,138.52000427246094,134.57000732421875,135.80999755859375,3307700
2025-06-16,142.0399932861328,143.5800018310547,137.25,137.25,4166300
2025-06-17,144.72000122070312,149.25,140.5,140.8300018310547,5883200
2025-06-18,146.0500030517578,147.97999572753906,143.17999267578125,145.16000366210938,3638400
2025-06-20,145.0399932861328,148.47999572753906,143.25999450683594,146.7050018310547,3798300
2025-06-23,149.3300018310547,149.58999633789062,142.60000610351562,143.0,4742300
2025-06-24,156.41000366210938,157.22999572753906,150.89999389648438,151.0,5587300
2025-06-25,157.30999755859375,159.8800048828125,156.67999267578125,157.11000061035156,4751000
2025-06-26,158.14999389648438,160.39999389648438,157.2449951171875,158.53500366210938,4519600
2025-06-27,165.4600067138672,166.36000061035156,158.75999450683594,159.0,7495500
2025-06-30,161.74000549316406,168.30999755859375,161.2220001220703,166.96499633789062,5531600
2025-07-01,156.3300018310547,161.75,153.51699829101562,160.0,6369800
2025-07-02,154.6300048828125,155.24000549316406,152.02999877929688,154.2050018310547,5027700
2025-07-03,155.08999633789062,157.4199981689453,154.16000366210938,155.86000061035156,2499300
2025-07-07,146.8800048828125,154.0,145.39999389648438,154.0,6964800
2025-07-08,147.7899932861328,150.0,147.0500030517578,148.92999267578125,4150300
2025-07-09,148.02000427246094,152.77999877929688,147.8000030517578,149.58999633789062,3848500
2025-07-10,148.5500030517578,149.0,145.6179962158203,149.0,3645400
2025-07-11,145.94000244140625,151.10000610351562,144.27999877929688,146.67999267578125,3954200
2025-07-14,144.5399932861328,145.9600067138672,140.6999969482422,145.94000244140625,5882800
2025-07-15,147.11000061035156,150.14999389648438,146.35000610351562,148.375,4182200
2025-07-16,153.89999389648438,155.0399932861328,148.2100067138672,151.3249969482422,7441300
2025-07-17,157.17999267578125,159.5,153.5399932861328,157.11000061035156,4891500
2025-07-18,156.74000549316406,161.9499969482422,156.38499450683594,158.5,4869500
2025-07-21,161.9199981689453,164.5800018310547,158.18899536132812,159.14999389648438,5462800
2025-07-22,156.5,162.1320037841797,153.24000549316406,161.0,5167900
