Price,Close,High,Low,Open,Volume
Ticker,MAR,MAR,MAR,MAR,MAR
Date,,,,,
2025-04-25,234.9939727783203,236.80468724542305,231.6312411950815,235.31234616277385,1989900
2025-04-28,235.72023010253906,239.60032584348252,232.87484781240946,237.07328656107848,2418200
2025-04-29,238.44625854492188,239.62024143473386,233.92944617304403,234.12842194970816,2255100
2025-04-30,237.36181640625,237.82941780872736,230.02945235857268,233.332492601077,2246300
2025-05-01,242.70440673828125,244.98272267299626,239.13274064981965,240.0281392456256,1818200
2025-05-02,248.19622802734375,249.260756801783,245.8681795172207,246.30593534255235,1302000
2025-05-05,246.00746154785156,249.55922549247708,245.24138886141122,246.73372997010136,1894400
2025-05-06,250.6735076904297,257.26964481822586,248.73345217784671,254.83217264999408,2527700
2025-05-07,254.6829376220703,256.7821647102273,249.50947633007192,250.49442692130796,1866500
2025-05-08,257.97601318359375,261.7765157143571,254.68293151135842,255.5584279461278,1787500
2025-05-09,256.65283203125,258.6625071817624,254.3844746991364,257.78699551642757,1489000
2025-05-12,270.5713806152344,272.02394780630016,267.2583967477638,268.0244542453137,2551100
2025-05-13,272.74029541015625,274.610670898372,269.82523249115746,270.61120736678754,1690300
2025-05-14,271.19818115234375,274.2127090839578,270.70073409853444,271.00914884295554,1520800
2025-05-15,270.0838928222656,271.5563469675111,269.34768093052156,270.6012268054159,1483500
2025-05-16,271.8349304199219,271.92446724700847,267.95481907561674,270.1535569338587,1235000
2025-05-19,271.79510498046875,272.36220186959775,268.0742109898627,268.23336731777863,1099100
2025-05-20,265.9749755859375,270.2530382807588,265.5571370813909,270.2530382807588,1500400
2025-05-21,259.3589172363281,263.2389977332694,258.81173768536075,262.5425901558341,1271800
2025-05-22,259.3589172363281,260.7716497025645,257.88646319774944,259.83647728278055,1082900
2025-05-23,257.0448303222656,258.3115904893865,254.88033398192047,255.03993084738278,1270700
2025-05-27,265.4234924316406,265.6728568494757,259.4187777685771,259.4187777685771,1338900
2025-05-28,263.8574523925781,266.21146810992985,263.5083361516162,265.91221257196696,1340600
2025-05-29,262.9397888183594,265.50326220951524,260.33643903916334,264.88484335499317,949700
2025-05-30,263.15924072265625,264.4459696256818,261.43365845455963,262.8999224305677,1245300
2025-06-02,260.5458984375,262.07200739045226,258.13206802459064,261.4535885316076,1339500
2025-06-03,263.727783203125,264.8948219880619,259.4985727223093,259.4985727223093,1358200
2025-06-04,261.2640686035156,264.60555773773046,261.2640686035156,263.5482550896493,926300
2025-06-05,259.14947509765625,262.23161564860806,258.8003588247669,261.2640804900251,1188800
2025-06-06,264.9546813964844,265.3735965646014,262.13185919039756,263.17920799067394,986700
2025-06-09,265.25390625,267.04934828867295,263.99713030692,265.3137512739566,1207500
2025-06-10,267.3585510253906,268.39588504130217,265.07436453498667,265.4434189868005,1479000
2025-06-11,265.3835754394531,268.5056227015967,264.6753890431175,268.3460258274945,1079300
2025-06-12,262.560791015625,265.1641408991648,261.89248098928016,263.56820255385696,1152100
2025-06-13,254.3417205810547,259.9174897290433,252.91534828924765,258.34152010424253,1783100
2025-06-16,257.2543029785156,258.8701794811063,255.54865894133565,255.82794586227735,1925700
2025-06-17,255.5486602783203,258.7804133004096,254.35169893088425,254.85042775231736,1187100
2025-06-18,256.8752746582031,260.17685713796084,255.38907245843092,255.81797195447365,1136400
2025-06-20,259.52850341796875,260.855108673464,256.8353556385537,258.910084557212,2244300
2025-06-23,263.4385070800781,263.65794896547555,253.84298524222154,258.9200254562046,1728500
2025-06-24,268.0467834472656,269.22377607296306,264.9247363862293,266.0219458000105,1505700
2025-06-25,265.3137512207031,268.41586034845847,264.0669291552049,268.3260928125416,1514000
2025-06-26,268.93450927734375,269.80229250615366,265.5830664019414,265.5830664019414,1245100
2025-06-27,272.7747497558594,273.81211425404456,268.6452603980788,268.8547484252073,4507300
2025-06-30,272.515380859375,275.0987923762291,269.83221749507686,273.80210967942634,1341800
2025-07-01,277.363037109375,278.38043288453446,270.7498884708641,270.7498884708641,1515400
2025-07-02,276.8144226074219,277.47274827720486,275.01901110073396,276.4952593093373,1086300
2025-07-03,279.31805419921875,280.56487621568493,276.7944876554908,276.9141776986731,623200
2025-07-07,277.69219970703125,279.4178123752895,274.8594236742775,278.4702154453228,1258200
2025-07-08,279.24822998046875,281.6421222079756,277.9814697469108,278.67970226492963,1507100
2025-07-09,278.4801940917969,281.32295438381846,277.84180660671535,280.6247218770094,906900
2025-07-10,281.582275390625,283.02860112302096,278.19092555327245,279.806802035541,1440200
2025-07-11,280.9339294433594,281.8914802246538,278.3006571848021,280.7743325731452,990600
2025-07-14,282.15081787109375,282.7592828174062,278.9190650860571,280.25565457665857,976100
2025-07-15,274.2010803222656,282.25057023001233,273.9716845624097,282.08098904925896,1772500
2025-07-16,272.9044189453125,276.206001329403,271.9069612959802,274.08141166592657,1005100
2025-07-17,270.90948486328125,273.85196646080107,269.3534534734088,272.44557805994646,1564900
2025-07-18,271.8869934082031,272.944326524192,270.0516749811896,271.6675515071476,1547000
2025-07-21,270.8695983886719,274.0115839142955,270.52048212138214,272.78473048009505,1294300
2025-07-22,272.2859802246094,272.6051435147363,269.34346819757934,271.91689535166813,1467500
2025-07-23,272.81463623046875,273.03407811871193,268.8148215383956,271.8570550235948,1351000
2025-07-24,272.1862487792969,275.59753690062513,270.7000466195363,272.22615560854985,1103400
2025-07-25,278.400390625,278.50014247819354,272.05657456978423,273.34330346399946,1013500
2025-07-28,275.0888366699219,279.2881245914751,274.9092711697208,277.9714732699463,1485000
2025-07-29,272.7747497558594,276.24591339979116,271.8770439424265,276.21599088734314,1504500
2025-07-30,269.35345458984375,274.3506963880359,268.5355320651133,273.9617037589503,1300400
2025-07-31,263.15924072265625,269.3634285778752,262.28150355252205,267.538094455902,2279400
2025-08-01,254.7008056640625,260.3563732411113,253.1148365040487,260.21674500512995,2496300
2025-08-04,258.47119140625,258.8502301626656,254.78058612956067,256.12715997051436,2057900
2025-08-05,259.0596923828125,261.5932432422167,254.6210090503862,258.65073110881485,2346000
2025-08-06,262.0420837402344,262.60065757418175,256.6757568555339,258.6307957143407,1635600
2025-08-07,259.927490234375,265.7327011718215,259.089629445464,264.62550733076574,1695900
2025-08-08,259.2591857910156,262.0819773292635,256.65580569645755,259.7379459445053,1353600
2025-08-11,257.31414794921875,260.7154821457043,255.83789968740365,258.81033440538585,1285800
2025-08-12,264.33624267578125,264.8150028319706,257.3639935013778,258.7704123401632,1110700
2025-08-13,269.01434326171875,269.5230259694716,263.7078612012966,264.44597012940324,1038500
2025-08-14,265.872314453125,268.08667157061825,264.99457732366017,266.8697720656897,1153200
2025-08-15,264.5257873535156,267.93707555262176,263.9572291736671,267.93707555262176,1083700
2025-08-18,265.58306884765625,266.36108455375285,263.22905309588316,264.45593689549287,909000
2025-08-19,266.10174560546875,269.55294048585404,265.08434978015043,265.08434978015043,1141500
2025-08-20,262.8600158691406,267.966994216911,262.75031013775896,266.1017532634863,1090000
2025-08-21,262.2699890136719,264.0,261.44000244140625,262.3800048828125,1116600
2025-08-22,273.82000732421875,274.5299987792969,263.05999755859375,263.70001220703125,1605900
2025-08-25,268.6000061035156,272.82000732421875,268.510009765625,272.7900085449219,1259700
2025-08-26,267.8500061035156,270.489990234375,266.989990234375,268.20001220703125,1254200
2025-08-27,269.6700134277344,269.9800109863281,265.9200134277344,266.8800048828125,907300
2025-08-28,270.25,271.57000732421875,268.79998779296875,270.0899963378906,970200
2025-08-29,267.8599853515625,270.3800048828125,266.19000244140625,269.1000061035156,858900
2025-09-02,264.4800109863281,265.70001220703125,261.57000732421875,264.92999267578125,1423000
2025-09-03,265.07000732421875,267.0799865722656,263.8900146484375,264.760009765625,1046300
2025-09-04,268.8500061035156,269.79998779296875,265.1700134277344,266.6099853515625,1232400
2025-09-05,264.70001220703125,271.6700134277344,262.0,270.69000244140625,1378600
2025-09-08,268.07000732421875,268.3800048828125,263.19000244140625,265.1300048828125,998200
2025-09-09,264.0,268.6199951171875,263.8299865722656,267.760009765625,1253500
2025-09-10,262.4200134277344,265.7799987792969,261.1000061035156,264.0,1414600
2025-09-11,267.94000244140625,268.9200134277344,262.489990234375,263.29998779296875,1126600
2025-09-12,266.5,267.7799987792969,263.5,266.8800048828125,1051600
2025-09-15,265.1400146484375,268.6199951171875,264.3900146484375,267.25,1412200
2025-09-16,267.8900146484375,269.1000061035156,264.0199890136719,265.5899963378906,1266400
2025-09-17,262.04998779296875,268.30999755859375,260.1499938964844,267.3900146484375,1941600
2025-09-18,263.95001220703125,266.6199951171875,262.2699890136719,262.7200012207031,1376700
2025-09-19,268.5199890136719,270.2799987792969,264.1600036621094,265.3999938964844,2771000
2025-09-22,264.1000061035156,266.17999267578125,263.07000732421875,265.7699890136719,1477600
2025-09-23,261.8399963378906,266.0199890136719,261.3999938964844,263.5,1050300
2025-09-24,262.1400146484375,264.2900085449219,260.1300048828125,263.1499938964844,1295700
2025-09-25,260.8999938964844,262.25,258.8900146484375,260.95001220703125,1194600
2025-09-26,264.2099914550781,266.0,261.6300048828125,261.6300048828125,1292400
2025-09-29,266.82000732421875,267.69000244140625,264.010009765625,265.3999938964844,1361800
2025-09-30,260.44000244140625,265.9599914550781,259.6199951171875,265.5,1695300
2025-10-01,261.6600036621094,262.260009765625,258.07000732421875,258.3699951171875,1235200
2025-10-02,266.3999938964844,266.7900085449219,261.04998779296875,261.0799865722656,1026800
2025-10-03,267.57000732421875,268.95001220703125,264.9599914550781,265.9800109863281,2617900
2025-10-06,271.94000244140625,273.1000061035156,267.8999938964844,269.1700134277344,2064700
2025-10-07,267.45001220703125,273.0400085449219,265.5299987792969,272.42999267578125,1729600
2025-10-08,267.9800109863281,269.4800109863281,264.32000732421875,267.8900146484375,1419800
2025-10-09,266.1400146484375,272.8500061035156,265.92999267578125,268.17999267578125,1300900
2025-10-10,260.20001220703125,270.2200012207031,259.8599853515625,266.3299865722656,1728200
2025-10-13,263.260009765625,265.2900085449219,261.32000732421875,263.6099853515625,1421700
2025-10-14,267.9700012207031,269.6400146484375,260.4200134277344,260.8900146484375,1305600
2025-10-15,266.19000244140625,269.7900085449219,263.44000244140625,267.79998779296875,1187500
2025-10-16,259.0400085449219,267.7200012207031,257.9200134277344,267.3800048828125,1370000
2025-10-17,260.8500061035156,263.07000732421875,258.6199951171875,259.0,1646000
2025-10-20,260.0,263.80999755859375,259.92999267578125,262.29998779296875,1650200
2025-10-21,268.42999267578125,269.5799865722656,262.0400085449219,263.010009765625,1528900
2025-10-22,272.07000732421875,276.79998779296875,268.0,268.0,1548100
2025-10-23,269.70001220703125,273.0400085449219,268.8500061035156,272.1199951171875,1393200
2025-10-24,271.32000732421875,273.30999755859375,269.82000732421875,271.3900146484375,1077700
