Price,Close,High,Low,Open,Volume
Ticker,PANW,PANW,PANW,PANW,PANW
Date,,,,,
2025-04-25,178.97999572753906,179.5,175.3300018310547,176.49000549316406,3536800
2025-04-28,181.5399932861328,182.1999969482422,178.08999633789062,178.6199951171875,3551900
2025-04-29,186.64999389648438,187.30999755859375,182.10000610351562,182.9600067138672,5112300
2025-04-30,186.92999267578125,187.6300048828125,182.3699951171875,184.97999572753906,6163200
2025-05-01,186.27000427246094,189.16000366210938,186.02999877929688,188.63999938964844,4627100
2025-05-02,187.6999969482422,191.6999969482422,187.27000427246094,190.0,3842200
2025-05-05,188.1300048828125,190.97999572753906,185.47000122070312,186.0,3804300
2025-05-06,188.69000244140625,190.27000427246094,186.02000427246094,186.8000030517578,3031900
2025-05-07,188.13999938964844,189.30999755859375,186.35000610351562,188.8000030517578,3712900
2025-05-08,188.52999877929688,188.97999572753906,184.35000610351562,187.69000244140625,3677200
2025-05-09,186.92999267578125,189.7899932861328,184.63999938964844,188.75999450683594,3211000
2025-05-12,193.5,193.6699981689453,189.52000427246094,191.6199951171875,4580800
2025-05-13,192.0,195.4199981689453,191.8800048828125,192.72999572753906,5556500
2025-05-14,190.89999389648438,192.1999969482422,189.42999267578125,191.8300018310547,5445800
2025-05-15,192.89999389648438,194.19000244140625,189.58999633789062,189.7899932861328,5460100
2025-05-16,192.97999572753906,193.7899932861328,190.91000366210938,191.0500030517578,4210900
2025-05-19,194.3000030517578,194.39999389648438,190.1699981689453,190.49000549316406,4419500
2025-05-20,194.47999572753906,194.92999267578125,192.66000366210938,194.63999938964844,9533400
2025-05-21,181.25999450683594,185.3000030517578,178.63999938964844,184.75999450683594,19049700
2025-05-22,186.13999938964844,187.64999389648438,182.4600067138672,183.00999450683594,7613400
2025-05-23,186.75,187.64999389648438,183.22000122070312,183.61000061035156,4902900
2025-05-27,187.4600067138672,189.10000610351562,186.52999877929688,188.6699981689453,5331700
2025-05-28,187.8000030517578,189.83999633789062,187.47000122070312,187.75999450683594,3869000
